"ID","TIPO","ANO_LETIVO","PERIODO","CODIGO","TURNOS","N_AULAS","HORAS_TURNO"
1676,"T","1998/1999","1S","EC132",0,,4
1677,"T","1998/1999","1S","EC133",0,,
1679,"T","1998/1999","2S","EC135",0,,
1680,"T","1998/1999","12","EC136",0,,
1681,"T","1998/1999","12","EC137",0,,
1682,"T","1998/1999","12","EC138",0,,
1684,"T","1998/1999","12","EC200",0,,
1685,"T","1998/1999","12","EC201",0,,
1686,"T","1998/1999","12","EC202",0,,
1687,"T","1998/1999","1S","EC203",0,,3
1688,"T","1998/1999","1S","EC204",0,,2
1690,"T","1998/1999","2S","EC206",0,,4
1691,"T","1998/1999","2S","EC207",0,,2
1692,"T","1998/1999","2S","EC208",0,,2
1693,"T","1998/1999","2S","EC209",0,,2
1695,"T","1998/1999","1S","EC2101",2,,2
1696,"T","1998/1999","1S","EC2102",2,,3
1697,"T","1998/1999","1S","EC2103",2,,4
1698,"T","1998/1999","1S","EC2104",2,,3
1699,"T","1998/1999","1S","EC2105",2,,2
1701,"T","1998/1999","12","EC211",0,,
1702,"T","1998/1999","12","EC212",0,,
1703,"T","1998/1999","12","EC213",0,,
1704,"T","1998/1999","12","EC214",0,,
1705,"T","1998/1999","12","EC215",0,,
1707,"T","1998/1999","12","EC217",0,,
1708,"T","1998/1999","12","EC218",0,,
1709,"T","1998/1999","12","EC219",0,,
1710,"T","1998/1999","12","EC220",0,,
1712,"T","1998/1999","2S","EC2208",2,,3
1713,"T","1998/1999","12","EC432",0,,
1714,"T","1998/1999","12","EC433",0,,
1715,"T","1998/1999","12","EC434",0,,
1716,"T","1998/1999","1S","EC435",0,,3
1718,"T","1998/1999","1S","EC437",0,,3
1719,"T","1998/1999","1S","EC438",0,,3
1720,"T","1998/1999","2S","EC439",0,,3
1721,"T","1998/1999","2S","EC440",0,,4
1722,"T","1998/1999","2S","EC441",0,,3
1724,"T","1998/1999","12","EC443",0,,
1725,"T","1998/1999","12","EC444",0,,
1726,"T","1998/1999","12","EC500",0,,
1727,"T","1998/1999","12","EC501",0,,
1729,"T","1998/1999","12","EC503",0,,
1730,"T","1998/1999","12","EC504",0,,
1731,"T","1998/1999","12","EC505",0,,
1732,"T","1998/1999","12","EC506",0,,
1733,"T","1998/1999","12","EC507",0,,
1735,"T","1998/1999","12","EC509",0,,
1736,"T","1998/1999","12","EC510",0,,
1737,"T","1998/1999","1S","EC5101",1,,2
1738,"T","1998/1999","1S","EC5102",1,,2
1740,"T","1998/1999","1S","EC5109",1,,2
1741,"T","1998/1999","12","EC511",0,,
1742,"T","1998/1999","1S","EC5110",1,,2
1743,"T","1998/1999","1S","EC5111",1,,2
1744,"T","1998/1999","1S","EC5117",1,,2
1746,"T","1998/1999","1S","EC5119",1,,2
1747,"T","1998/1999","12","EC512",0,,
1748,"T","1998/1999","1S","EC5125",1,,2
1749,"T","1998/1999","1S","EC5126",1,,2
1750,"T","1998/1999","1S","EC5127",1,,2
1752,"T","1998/1999","1S","EC5133",1,,2
1753,"T","1998/1999","1S","EC5134",1,,2
1754,"T","1998/1999","1S","EC5135",1,,2
1755,"T","1998/1999","12","EC514",0,,
1756,"T","1998/1999","1S","EC5141",1,,2
1758,"T","1998/1999","1S","EC5143",1,,2
1759,"T","1998/1999","1S","EC5144",1,,
1760,"T","1998/1999","12","EC515",0,,
1761,"T","1998/1999","1S","EC5150",1,,2
1762,"T","1998/1999","1S","EC5151",1,,2
1764,"T","1998/1999","1S","EC5153",1,,2
1765,"T","1998/1999","1S","EC5155",1,,2
1766,"T","1998/1999","12","EC5156",0,,
1767,"T","1998/1999","1S","EC5157",1,,2
1768,"T","1998/1999","1S","EC5158",1,,2
1770,"T","1998/1999","12","EC516",0,,
1771,"T","1998/1999","1S","EC5160",1,,2
1772,"T","1998/1999","1S","EC5161",1,,2
1773,"T","1998/1999","1S","EC5162",1,,2
1774,"T","1998/1999","1S","EC5163",1,,2
1776,"T","1998/1999","1S","EC518",0,,2
1777,"T","1998/1999","12","EC519",0,,
1778,"T","1998/1999","12","EC520",0,,
1779,"T","1998/1999","2S","EC5205",1,,2
1781,"T","1998/1999","2S","EC5207",1,,2
1782,"T","1998/1999","12","EC521",0,,
1783,"T","1998/1999","2S","EC5213",1,,2
1784,"T","1998/1999","2S","EC5214",1,,2
1785,"T","1998/1999","2S","EC5215",1,,2
1787,"T","1998/1999","2S","EC5221",1,,2
1788,"T","1998/1999","2S","EC5222",1,,2
1789,"T","1998/1999","2S","EC5223",1,,2
1790,"T","1998/1999","2S","EC5229",1,,2
1791,"T","1998/1999","12","EC523",0,,
1793,"T","1998/1999","2S","EC5231",1,,2
1794,"T","1998/1999","2S","EC5237",1,,2
1795,"T","1998/1999","2S","EC5238",1,,2
1796,"T","1998/1999","2S","EC5239",1,,2
1797,"T","1998/1999","12","EC524",0,,
1799,"T","1998/1999","2S","EC5245",1,,2
1800,"T","1998/1999","2S","EC5246",1,,2
1801,"T","1998/1999","2S","EC5247",1,,2
1802,"T","1998/1999","2S","EC5248",1,,
1803,"T","1998/1999","2S","EC525",0,,2
1805,"T","1998/1999","2S","EC5264",1,,2
1806,"T","1998/1999","2S","EC5265",1,,2
1807,"T","1998/1999","2S","EC5266",1,,2
1808,"T","1998/1999","2S","EC5267",1,,2
1810,"T","1998/1999","2S","EC5269",1,,2
1811,"T","1998/1999","12","EC527",0,,
1812,"T","1998/1999","2S","EC5270",1,,2
1813,"T","1998/1999","2S","EC5271",1,,2
1814,"T","1998/1999","2S","EC5272",1,,2
1816,"T","1998/1999","2S","EC5274",1,,2
1817,"T","1998/1999","2S","EC5275",1,,2
1818,"T","1998/1999","2S","EC5276",0,,2
1819,"T","1998/1999","2S","EC5277",1,,2
1820,"T","1998/1999","2S","EC5278",1,,2
1822,"T","1998/1999","2S","EC529",0,,2
1823,"T","1998/1999","1S","EC530",0,,2
1824,"T","1998/1999","2S","EC531",0,,2
1825,"T","1998/1999","12","EC532",0,,
1826,"T","1998/1999","12","EC533",0,,
1828,"T","1998/1999","12","EC535",0,,
1829,"T","1998/1999","12","EC536",0,,
1830,"T","1998/1999","12","EC537",0,,
1831,"T","1998/1999","12","EC538",0,,
1833,"T","1998/1999","12","EC540",0,,
1834,"T","1998/1999","12","EC541",0,,
1835,"T","1998/1999","12","EC542",0,,
1836,"T","1998/1999","12","EC543",0,,
1837,"T","1998/1999","12","EC544",0,,
1839,"T","1998/1999","1S","EC546",0,,2
1840,"T","1998/1999","12","EC547",0,,
1841,"T","1998/1999","2S","EC548",0,,2
1842,"T","1998/1999","12","EC549",0,,
1844,"T","1998/1999","1S","EC551",0,,2
1845,"T","1998/1999","2S","EC552",0,,2
1846,"T","1998/1999","12","EC553",0,,
1847,"T","1998/1999","12","EC554",0,,
1848,"T","1998/1999","12","EC555",0,,
1850,"T","1998/1999","12","EC557",0,,
1851,"T","1998/1999","12","EC558",0,,
1852,"T","1998/1999","1S","EC559",0,,2
1853,"T","1998/1999","2S","EC560",0,,2
1855,"T","1998/1999","2S","EC562",0,,2
1856,"T","1998/1999","12","EC563",0,,
1857,"T","1998/1999","2S","EC564",0,,2
1858,"T","1998/1999","1S","EC565",0,,2
1859,"T","1998/1999","12","EC566",0,,
1861,"T","1998/1999","2S","EC568",0,,2
1862,"T","1998/1999","12","EC569",0,,
1863,"T","1998/1999","2S","EC570",0,,2
1864,"T","1998/1999","1S","EC571",0,,2
1866,"T","1998/1999","12","EC573",0,,
1867,"T","1998/1999","1S","EC574",0,,2
1868,"T","1998/1999","12","EC575",0,,
1869,"T","1998/1999","12","EC576",0,,
1870,"T","1998/1999","2S","EC577",0,,2
1872,"T","1998/1999","12","EC579",0,,
1873,"T","1998/1999","12","EC580",0,,
1874,"T","1998/1999","1S","EC581",0,,2
1875,"T","1998/1999","1S","EC582",0,,
1877,"T","1998/1999","12","EC584",0,,
1878,"T","1998/1999","12","EC585",0,,
1879,"T","1998/1999","1S","EC586",0,,2
1880,"T","1998/1999","2S","EC587",0,,2
1881,"T","1998/1999","12","EC588",0,,
1883,"T","1998/1999","2S","EC590",0,,2
1884,"T","1998/1999","2S","EC591",0,,2
1885,"T","1998/1999","12","EC592",0,,
1886,"T","1998/1999","12","EC593",0,,
1888,"T","1998/1999","12","EC595",0,,
1889,"T","1998/1999","1S","EC596",0,,2
1115,"T","1998/1999","1S","EEC1104",2,,3
1116,"T","1998/1999","12","EEC1105",2,,2
1118,"T","1998/1999","2S","EEC1202",2,,3
1120,"T","1998/1999","12","EEC1204",2,,3
1121,"T","1998/1999","2S","EEC1205",2,,3
1123,"TP","1999/2000","1S","EM132",0,,
1124,"TP","1998/1999","1S","EEC3103",2,,1
1125,"TP","1999/2000","1S","EM232",0,,
1126,"TP","1999/2000","2S","EM402",4,,1
1129,"TP","1999/2000","1S","EM628",1,,2
1130,"T","1999/2000","1S","EM531",1,,2
1131,"T","1999/2000","1S","EM518",1,,2
1133,"TP","1998/1999","1S","EEC2101",2,,1
1134,"TP","1998/1999","1S","EEC2102",2,,1
1136,"TP","1998/1999","2S","EEC2202",2,,1
1138,"TP","1998/1999","2S","EEC1201",2,,1
1139,"TP","1998/1999","2S","EEC1203",2,,1
1140,"TP","1998/1999","2S","EEC1205",2,,1
1141,"P","1998/1999","1S","EEC3101",12,,1
1142,"P","1998/1999","1S","EEC3102",12,,2
1143,"P","1998/1999","1S","EEC3103",12,,1
1145,"P","1998/1999","1S","EEC3122",3,,2
1146,"P","1998/1999","1S","EEC3141",3,,2
1147,"P","1998/1999","1S","EEC3142",3,,2
1148,"P","1998/1999","2S","EEC3161",6,,2
1149,"P","1998/1999","1S","EEC3162",6,,2
1151,"P","1998/1999","1S","EEC2102",10,,1
1152,"P","1998/1999","1S","EEC2103",10,,1
1153,"P","1998/1999","1S","EEC2104",10,,2
1154,"P","1998/1999","1S","EEC2105",10,,1
1155,"P","1998/1999","2S","EEC2201",10,,2
1157,"P","1998/1999","2S","EEC2203",10,,2
1158,"P","1998/1999","2S","EEC2205",10,,1
1159,"P","1998/1999","1S","EEC1102",10,,1
1160,"P","1998/1999","1S","EEC1104",10,,2
1161,"P","1998/1999","12","EEC1105",10,,2
1163,"P","1998/1999","2S","EEC1202",10,,1
1164,"P","1998/1999","2S","EEC1203",10,,1
1165,"P","1998/1999","12","EEC1204",10,,2
1166,"P","1998/1999","2S","EEC1205",10,,1
1167,"T","1998/1999","2S","EEC3221",1,,3
1168,"T","1998/1999","2S","EEC3222",1,,3
1170,"T","1998/1999","2S","EEC3224",1,,3
1171,"T","1998/1999","2S","EEC3225",1,,3
1172,"T","1998/1999","2S","EEC3241",1,,3
1173,"T","1998/1999","2S","EEC3242",1,,3
1174,"T","1998/1999","2S","EEC3243",1,,3
1176,"T","1998/1999","2S","EEC3245",1,,3
1177,"T","1998/1999","2S","EEC3261",1,,3
1178,"T","1998/1999","2S","EEC3262",1,,3
1179,"T","1998/1999","1S","EEC3263",1,,3
1180,"T","1998/1999","2S","EEC3264",1,,3
1182,"T","1998/1999","1S","EEC4101",3,,3
1183,"T","1998/1999","1S","EEC4121",1,,3
1184,"T","1998/1999","1S","EEC4122",1,,3
1185,"T","1998/1999","1S","EEC4123",1,,3
1186,"T","1998/1999","1S","EEC4124",1,,3
1188,"T","1998/1999","1S","EEC4142",1,,3
1189,"T","1998/1999","1S","EEC4143",1,,3
1190,"T","1998/1999","1S","EEC4144",1,,3
1191,"T","1998/1999","1S","EEC4161",1,,3
1192,"T","1998/1999","1S","EEC4162",1,,3
1193,"T","1998/1999","1S","EEC4163",1,,3
1195,"T","1998/1999","2S","EEC4221",3,,3
1196,"T","1998/1999","2S","EEC4222",1,,3
1197,"T","1998/1999","2S","EEC4223",1,,3
1198,"T","1998/1999","2S","EEC4224",1,,3
1199,"T","1998/1999","2S","EEC4225",1,,3
1201,"T","1998/1999","2S","EEC4227",1,,3
1202,"T","1998/1999","2S","EEC4228",1,,3
1203,"T","1998/1999","2S","EEC4229",1,,3
1204,"T","1998/1999","2S","EEC4230",1,,3
1205,"T","1998/1999","2S","EEC4231",1,,3
1207,"T","1998/1999","2S","EEC4242",1,,3
1208,"T","1998/1999","2S","EEC4243",1,,3
1209,"T","1998/1999","2S","EEC4244",1,,3
1210,"T","1998/1999","2S","EEC4245",1,,3
1211,"T","1998/1999","2S","EEC4246",1,,3
1213,"T","1998/1999","2S","EEC4261",1,,3
1214,"T","1998/1999","2S","EEC4262",1,,3
1215,"T","1998/1999","2S","EEC4263",1,,3
1216,"T","1998/1999","2S","EEC4271",1,,3
1217,"T","1998/1999","2S","EEC4273",1,,3
1219,"T","1998/1999","2S","EEC4280",1,,3
1220,"T","1998/1999","2S","EEC4284",1,,3
1221,"T","1998/1999","2S","EEC4289",1,,3
1222,"T","1999/2000","3T","MEM1200",1,,2
1223,"T","1999/2000","3T","MEM1203",1,,2
1224,"T","1999/2000","3T","MEM1204",1,,2
1226,"T","1999/2000","3T","MEM1207",1,,2
1227,"T","1999/2000","3T","MEM1208",1,,2
1228,"T","1999/2000","2T","MEM1107",1,,2
1229,"T","1999/2000","3T","MEM1210",1,,
1230,"T","1999/2000","3T","MEM1213",1,,2
1232,"T","1999/2000","4T","MEM1216",1,,2
1233,"T","1999/2000","1T","MEM1109",1,,2
1234,"T","1999/2000","2T","MEM1110",1,,2
1235,"T","1999/2000","2T","MEM1111",1,,2
1236,"T","1999/2000","2T","MEM1112",1,,2
1238,"T","1999/2000","4T","MEM1220",1,,2
1239,"T","1999/2000","4T","MEM1221",1,,2
1240,"T","1999/2000","2T","MEM1222",1,,2
1241,"T","1999/2000","2T","MEM1223",1,,2
1242,"T","1999/2000","2T","MEM1224",1,,2
1244,"T","1999/2000","3T","MEM1226",1,,2
1245,"T","1999/2000","4T","MEM1227",1,,2
1246,"T","1999/2000","2T","MEM1113",1,,2
1247,"T","1999/2000","1T","MEM1114",1,,2
1248,"T","1999/2000","12","MEM1229",1,,5
1249,"T","1999/2000","4T","MEM1209",1,,2
1251,"P","1998/1999","2S","EEC3222",3,,2
1252,"P","1998/1999","2S","EEC3223",3,,1
1253,"P","1998/1999","2S","EEC3224",3,,1
1254,"P","1998/1999","2S","EEC3225",3,,2
1255,"P","1998/1999","2S","EEC3241",3,,2
1257,"P","1998/1999","2S","EEC3243",3,,1
1258,"P","1998/1999","2S","EEC3244",3,,1
1259,"P","1998/1999","2S","EEC3245",3,,2
1260,"P","1998/1999","2S","EEC3261",6,,2
1261,"P","1998/1999","2S","EEC3262",6,,2
1263,"P","1998/1999","2S","EEC3264",6,,1
1264,"P","1998/1999","2S","EEC3265",6,,2
1265,"P","1998/1999","1S","EEC4101",11,,1
1266,"P","1998/1999","1S","EEC4121",3,,2
1267,"P","1998/1999","1S","EEC4122",3,,1
1269,"P","1998/1999","1S","EEC4124",3,,2
1270,"P","1998/1999","1S","EEC4141",4,,1
1271,"P","1998/1999","1S","EEC4142",4,,2
1272,"P","1998/1999","1S","EEC4143",4,,2
1273,"P","1998/1999","1S","EEC4144",4,,2
1274,"P","1998/1999","1S","EEC4161",5,,2
1276,"P","1998/1999","1S","EEC4163",5,,2
1277,"P","1998/1999","1S","EEC4164",5,,1
1278,"P","1998/1999","2S","EEC4221",1,,1
1279,"T","1999/2000","4T","MEM1205",1,,2
1280,"P","1998/1999","2S","EEC4223",1,,1
1282,"P","1998/1999","2S","EEC4225",1,,1
1283,"P","1998/1999","2S","EEC4226",1,,1
1284,"P","1998/1999","2S","EEC4227",1,,1
1285,"P","1998/1999","2S","EEC4228",1,,1
1286,"P","1998/1999","2S","EEC4229",1,,1
1288,"P","1998/1999","2S","EEC4231",1,,1
1289,"P","1998/1999","2S","EEC4241",4,,2
1290,"P","1998/1999","2S","EEC4242",4,,1
1291,"P","1998/1999","2S","EEC4243",4,,2
1292,"P","1998/1999","2S","EEC4244",2,,1
1294,"P","1998/1999","2S","EEC4246",2,,1
1295,"P","1998/1999","2S","EEC4247",1,,1
2704,"P","1998/1999","1S","EC620",0,,
2705,"P","1998/1999","12","EC621",0,,
2707,"P","1998/1999","1S","EC623",0,,
2708,"P","1998/1999","2S","EC624",0,,
2711,"P","1998/1999","1S","EC627",0,,1
2712,"P","1998/1999","12","EC628",0,,
5419,"T","1999/2000","2S","EEC5271",1,,3
5420,"TP","1999/2000","2S","EEC5271",1,,1
2713,"P","1998/1999","1S","EC629",0,,1
2714,"P","1998/1999","12","EC630",0,,
2716,"P","1998/1999","2S","EC632",0,,1
2718,"P","1998/1999","12","EC634",0,,
2720,"P","1998/1999","12","EC636",0,,
2721,"P","1998/1999","12","EC637",0,,
2722,"P","1998/1999","12","EC638",0,,
2725,"P","1998/1999","12","EC641",0,,
2726,"P","1998/1999","12","EC642",0,,
2727,"T","1997/1998","1S","EC5102",1,,2
2729,"T","1997/1998","2S","EC5206",1,,2
2730,"TP","1997/1998","2S","EC5206",3,,2
2732,"TP","1997/1998","2S","EC5215",2,,2
2733,"T","1997/1998","1S","EC5152",1,,2
2735,"P","1997/1998","1S","EC5152",1,,1
2736,"T","1998/1999","1S","EC5164",1,,2
2737,"TP","1998/1999","1S","EC5164",1,,1
2740,"TP","1998/1999","1S","EC5165",1,,1
2741,"P","1998/1999","1S","EC5165",1,,1
2742,"T","1998/1999","1S","EC5167",1,,2
2743,"TP","1998/1999","1S","EC5167",1,,1
2745,"T","1998/1999","1S","EC5166",1,,2
2747,"P","1998/1999","1S","EC5166",1,,1
2748,"T","1998/1999","2S","EC5279",1,,2
2750,"P","1998/1999","2S","EC5279",1,,1
2751,"T","1998/1999","1S","EIC1100",1,,3
2752,"TP","1998/1999","1S","EIC1100",3,,1.5
2755,"T","1998/1999","1S","EIC1102",1,,3
2756,"TP","1998/1999","1S","EIC1102",3,,1
2757,"T","1998/1999","1S","EIC1103",1,,3
2758,"TP","1998/1999","1S","EIC1103",3,,1
2759,"T","1998/1999","1S","EIC1104",1,,2
2762,"TP","1998/1999","1S","EIC1106",3,,2
2763,"T","1998/1999","2S","EIC1200",1,,3
2764,"TP","1998/1999","2S","EIC1200",3,,3
2766,"TP","1998/1999","2S","EIC1202",3,,1
2767,"T","1998/1999","2S","EIC1203",1,,3
2769,"T","1998/1999","2S","EIC1204",1,,3
2771,"T","1998/1999","2S","EIC1205",1,,2
2772,"T","1998/1999","2S","EIC1206",1,,3
2773,"P","1998/1999","2S","EIC1206",3,,1.5
2774,"T","1998/1999","1S","EIC2100",1,,3
2775,"TP","1998/1999","1S","EIC2100",3,,1.5
2778,"T","1998/1999","1S","EIC2102",1,,2
2779,"TP","1998/1999","1S","EIC2102",3,,2
2780,"T","1998/1999","1S","EIC2103",1,,3
2782,"T","1998/1999","1S","EIC2104",1,,2
2783,"TP","1998/1999","1S","EIC2104",3,,2
2785,"P","1998/1999","1S","EIC2105",3,,3
2787,"TP","1998/1999","2S","EIC2200",3,,1
2788,"T","1998/1999","2S","EIC2201",1,,2
2789,"TP","1998/1999","2S","EIC2201",3,,2
2790,"T","1998/1999","2S","EIC2202",1,,2
2791,"TP","1998/1999","2S","EIC2202",3,,2
2794,"T","1998/1999","2S","EIC2204",1,,1.5
2795,"TP","1998/1999","2S","EIC2204",3,,1
2796,"T","1998/1999","2S","EIC2205",1,,1
2797,"P","1998/1999","2S","EIC2205",3,,3
2798,"T","1998/1999","1S","EIC3100",1,,2
2799,"TP","1998/1999","1S","EIC3100",2,,1
2801,"TP","1998/1999","1S","EIC3101",2,,1
2802,"T","1998/1999","1S","EIC3102",1,,3
2803,"TP","1998/1999","1S","EIC3102",2,,1
2804,"T","1998/1999","1S","EIC3103",1,,3
2805,"TP","1998/1999","1S","EIC3103",2,,1
2807,"TP","1998/1999","1S","EIC3104",2,,1
2808,"T","1998/1999","1S","EIC3105",1,,1
2809,"P","1998/1999","1S","EIC3105",2,,3
2810,"T","1998/1999","2S","EIC3200",1,,3
2811,"TP","1998/1999","2S","EIC3200",2,,1
2813,"TP","1998/1999","2S","EIC3201",2,,1
2814,"T","1998/1999","2S","EIC3202",1,,3
2815,"TP","1998/1999","2S","EIC3202",2,,1
2816,"T","1998/1999","2S","EIC3203",1,,3
2817,"TP","1998/1999","2S","EIC3203",2,,1
2818,"T","1998/1999","2S","EIC3204",1,,3
2820,"T","1998/1999","2S","EIC3205",1,,1
2821,"P","1998/1999","2S","EIC3205",2,,3
2822,"T","1998/1999","1S","EIC4100",1,,3
2823,"TP","1998/1999","1S","EIC4100",2,,1
2824,"T","1998/1999","1S","EIC4101",1,,2
2826,"T","1998/1999","1S","EIC4102",1,,3
2827,"TP","1998/1999","1S","EIC4102",2,,1
2828,"T","1998/1999","1S","EIC4103",1,,3
2829,"TP","1998/1999","1S","EIC4103",2,,1
2830,"T","1998/1999","1S","EIC4104",1,,3
2831,"TP","1998/1999","1S","EIC4104",2,,
2833,"P","1998/1999","1S","EIC4105",2,,3
2834,"T","1998/1999","2S","EIC4200",1,,3
2835,"TP","1998/1999","2S","EIC4200",0,,1
2836,"T","1998/1999","2S","EIC4201",1,,3
2837,"T","1998/1999","2S","EIC4202",1,,3
2839,"T","1998/1999","1S","EM104",1,,2
2840,"T","1998/1999","1S","EM114",2,,2
2841,"T","1998/1999","1S","EM125",1,,
2842,"T","1998/1999","1S","EM126",1,,3
2843,"T","1998/1999","1S","EM228",1,,2
2845,"T","1998/1999","1S","EM223",1,,
2846,"T","1998/1999","1S","EM203",1,,3
2847,"T","1998/1999","A","EM300",1,,2
2848,"T","1998/1999","1S","EM303",1,,2
2849,"T","1998/1999","1S","EM304",1,,2
2851,"T","1998/1999","2S","EM318",1,,2
2852,"T","1998/1999","A","EM400",1,,2
2853,"T","1998/1999","1S","EM401",1,,1
2854,"T","1998/1999","2S","EM402",1,,2
2855,"T","1998/1999","1S","EM403",1,,2
2857,"T","1998/1999","1S","EM406",1,,3
2858,"T","1998/1999","1S","EM207",1,,2
2859,"TP","1998/1999","1S","EM104",1,,
2860,"P","1998/1999","1S","EM132",1,,3
2861,"TP","1998/1999","1S","EM114",0,,
2863,"TP","1998/1999","1S","EM126",1,,2
2864,"P","1998/1999","1S","EM228",1,,2
2865,"P","1998/1999","1S","EM223",1,,2
2866,"TP","1998/1999","1S","EM203",1,,
2867,"P","1998/1999","1S","EM207",1,,2
2869,"TP","1998/1999","1S","EM204",1,,4
2870,"P","1998/1999","A","EM300",1,,2.5
2871,"T","1998/1999","1S","EM302",1,,2
2872,"P","1998/1999","1S","EM302",1,,2.5
2873,"TP","1998/1999","1S","EM303",1,,
2875,"P","1997/1998","1S","EM304",1,,2
2876,"P","1998/1999","1S","EM304",9,,2
2877,"TP","1998/1999","1S","EM305",1,,2
2878,"P","1998/1999","2S","EM318",1,,2
2879,"P","1998/1999","A","EM400",1,,3
2881,"P","1998/1999","2S","EM402",8,,1.5
2882,"TP","1998/1999","1S","EM403",1,,
2883,"T","1998/1999","1S","EM404",1,,2
2884,"P","1998/1999","1S","EM404",1,,2.5
2885,"TP","1998/1999","2S","EM405",1,,
2888,"P","1998/1999","1S","EM230",5,,
2889,"P","1998/1999","1S","EM229",14,,1.5
2890,"TP","1998/1999","1S","EM229",7,,1
2893,"T","1998/1999","1S","EIC5100",1,,2
2894,"T","1998/1999","1S","EIC5101",2,,3
2895,"P","1998/1999","1S","EIC5101",2,,
2896,"TP","1998/1999","2S","EIC4204",2,,1
2897,"T","1998/1999","2S","EIC4203",1,,1
2899,"P","1998/1999","1S","EIC5103",1,,
2900,"T","1998/1999","1S","EIC5104",1,,3
2901,"P","1998/1999","1S","EIC5104",0,,
2902,"T","1998/1999","1S","EIC5105",1,,3
2903,"P","1998/1999","1S","EIC5105",0,,
2905,"P","1998/1999","1S","EIC5106",0,,
2906,"T","1998/1999","1S","MGI1206",1,,1.5
2907,"T","1998/1999","2S","EIC4204",1,,3
2908,"T","1998/1999","2S","EIC4205",1,,3
2909,"TP","1998/1999","2S","EIC4205",2,,1
2911,"TP","1998/1999","2S","EIC4206",2,,1
2912,"TP","1998/1999","1S","EIC5102",2,,
2913,"T","1998/1999","1S","MGI1101",1,,3
2914,"T","1998/1999","1S","MGI1105",1,,1.5
2915,"T","1998/1999","1S","MGI1104",1,,3
2917,"T","1998/1999","2S","MGI1202",1,,3
2918,"T","1998/1999","2S","MGI1106",1,,1.5
2919,"T","1998/1999","2S","MGI1205",1,,1.5
2920,"T","1998/1999","2S","MGI1203",1,,3
2921,"T","1998/1999","2S","MGI1201",1,,3
2922,"P","1999/2000","1S","EM533",0,,
2924,"P","1999/2000","1S","EM126",0,,
2925,"P","1999/2000","1S","EM223",0,,2
2926,"P","1999/2000","A","EM595",0,,
2927,"P","1999/2000","2S","EM224",9,,2
2928,"P","1999/2000","2S","EM439",4,,2
2930,"P","1999/2000","2S","EM323",6,,2
2931,"P","1999/2000","2S","EM569",0,,2
2932,"P","1999/2000","2S","EM307",6,,2
2933,"P","1999/2000","2S","EM208",9,,2
2935,"P","1999/2000","1S","EM104",6,,1
2936,"P","1999/2000","1S","EM204",0,,
2937,"P","1999/2000","1S","EM546",0,,
2938,"P","1999/2000","2S","EM547",1,,2
2939,"P","1999/2000","A","EM515",0,,
2941,"P","1999/2000","1S","EM501",1,,2
2942,"P","1999/2000","1S","EM505",0,,2
2943,"P","1999/2000","2S","EM506",0,,
2944,"P","1999/2000","1S","EM228",7,,2
2945,"P","1999/2000","1S","EM229",14,,1.5
2947,"P","1999/2000","1S","EM443",5,,1
2948,"P","1999/2000","2S","EM445",5,,2
2949,"P","1999/2000","2S","EM446",12,,3
2950,"P","1999/2000","1S","EM609",0,,
2952,"P","1999/2000","2S","EM626",1,,4
2953,"P","1999/2000","2S","EM630",0,,
2954,"P","1999/2000","2S","EM133",7,,3
2955,"T","1998/1999","1S","MEEC1070",1,,3
2956,"T","1998/1999","1S","MEEC1008",1,,3
2958,"T","1998/1999","1S","MEEC1022",1,,3
2959,"T","1998/1999","1S","MEEC1032",1,,3
2960,"T","1998/1999","1S","MEEC2040",1,,3
2961,"T","1998/1999","1S","MEEC2074",1,,3
2962,"T","1998/1999","1S","MEEC1035",1,,3
2963,"T","1998/1999","1S","MEEC2050",1,,3
2965,"T","1998/1999","1S","MEEC2036",1,,3
2966,"T","1998/1999","1S","MEEC1012",1,,3
2967,"T","1998/1999","2S","MEEC2037",1,,3
2968,"T","1998/1999","2S","MEEC2056",1,,3
2969,"T","1998/1999","2S","MEEC2001",1,,3
2971,"T","1998/1999","2S","MEEC2012",1,,3
2972,"T","1998/1999","2S","MEEC2051",1,,3
2973,"T","1998/1999","2S","MEEC2004",1,,3
3735,"P","1998/1999","1S","EM319",2,,2
3736,"P","1998/1999","2S","EM407",2,,2
3737,"P","1998/1999","2S","EM408",2,,2.5
3739,"P","1998/1999","2S","EM410",2,,2
3741,"P","1998/1999","1S","EM501",2,,2
3742,"P","1998/1999","1S","EM502",2,,2
3744,"P","1998/1999","2S","EM504",2,,2
3745,"P","1998/1999","1S","EM505",2,,2
3746,"P","1998/1999","2S","EM506",2,,
3749,"P","1998/1999","1S","EM509",2,,2
3750,"P","1998/1999","A","EM515",2,,
3751,"P","1998/1999","1S","EM516",2,,2
3752,"P","1998/1999","2S","EM517",2,,
3754,"P","1998/1999","2S","EM520",2,,
3756,"P","1998/1999","1S","EM524",2,,
3758,"P","1998/1999","A","EM530",2,,
3759,"P","1998/1999","1S","EM531",2,,
3760,"P","1998/1999","1S","EM533",2,,
3761,"P","1998/1999","1S","EM535",2,,
3764,"P","1998/1999","1S","EM546",2,,
3765,"P","1998/1999","2S","EM547",2,,2
3766,"P","1998/1999","1S","EM548",2,,
3768,"P","1998/1999","2S","EM551",2,,2
3769,"P","1998/1999","2S","EM552",2,,1
3771,"P","1998/1999","2S","EM556",2,,
3773,"P","1998/1999","1S","EM562",2,,
